index,question,reasoning,answer
1147,"To generate 294,000 won in interest over 2 years for content production, how much should be borrowed with a simple interest credit loan at an annual rate of 4.2%?","<think>
The given problem is to find the loan amount needed to generate an interest of 294,000 KRW over 2 years through a simple interest loan. The simple interest formula is Interest (I) = Principal (P) × Rate (r) × Time (t).

First, the interest I is 294,000 KRW, the annual rate r is 4.2%, which is 0.042. The time t is 2 years.

Substituting the values into the formula:
P = I / (r × t) = <calc>294000 / (0.042 * 2)</calc> <result>3500000</result> KRW

Therefore, you need to borrow approximately 3,500,000 KRW to generate an interest of 294,000 KRW over 2 years.
</think>
<answer>
Therefore, you need to borrow approximately 3,500,000 KRW.
</answer>",3500000.0
1148,"To prepare funds for wedding expenses, I took out a loan for one year at an annual simple interest rate of 4.0%, and the interest amounted to 120,000 won. What was the loan amount?","<think>This problem involves calculating the loan amount using the simple interest formula. The simple interest formula is as follows:

\[ I = P \times r \times t \]

Here,
- \(I\) is the interest,
- \(P\) is the principal (loan amount),
- \(r\) is the annual interest rate,
- \(t\) is the time (in years).

From the problem, we know that the interest \(I\) is 120,000 won, the annual interest rate \(r\) is 4.0% (0.04), and the time \(t\) is 1 year.

We need to find the loan amount \(P\). Therefore, we rearrange the formula to solve for \(P\):

\[ P = \frac{I}{r \times t} \]

Substitute the given values:

\[ P = \frac{120,000}{0.04 \times 1} \]

Perform the calculation:

<calc>120000 / (0.04 * 1)</calc> <result>3000000.0</result>

Therefore, the loan amount is 3,000,000 won.</think>

<answer>3000000.0</answer>",3000000.0
1149,"How much is the total interest if I save 300,000 won every month for 24 months at an annual simple interest rate of 3.5% to purchase exercise equipment?","<think> When saving 300,000 won every month for 24 months, the total interest accrued with simple interest can be calculated as the sum of the interest accrued on each monthly deposit for the remaining period.

The total period each monthly deposit accrues interest = <calc>24 * 25 / 2</calc><result>300</result> months,
which converts to years as <calc>300 / 12</calc><result>25</result> years.

The total interest is <calc>300,000 * 0.035 * (24 * 25 / 2 / 12)</calc> = <result>262,500</result> won.

</think>

<answer>262500</answer>",262500.0
1150,"As a working professional in my early 20s, I am in a situation where I lack emergency funds. If I borrow 2 million won with an annual simple interest rate of 5% for one year through an emergency loan, how much will the total interest burden be?","<think>
First, the loan amount is 2,000,000 KRW and the annual interest rate is 5%. To calculate the interest burden, multiply the loan amount by the interest rate and add the loan period. Therefore, the formula is <calc>2000000 * 0.05 * 1</calc> <result>100000</result>. Calculating this, the total interest burden is 100,000 KRW.
</think>
<answer>
The total interest burden is 100,000 KRW.
</answer>",100000.0
1151,"How much is the interest when taking out a personal loan of 1,500,000 won at a simple interest rate of 3.5% per year for 2 years for an apartment deposit?","<think>
To calculate interest using simple interest, you need to multiply the principal by the interest rate, and then multiply the result by the period. In the given formula, the principal is 1,500,000 KRW, and the interest rate is 3.5% per year, which is 0.035 in decimal form. The loan period is 2 years.

Therefore, the formula to calculate the interest is as follows:
Interest = Principal × Interest Rate × Period

Substituting into the formula:
Interest = 1,500,000 × 0.035 × 2

Performing the calculation:
<calc>1500000 * 0.035</calc> <result>52500</result>
<calc>52500 * 2</calc> <result>105000</result>
</think>

<answer>
105000
</answer>",105000.0
1152,"If you deposit 2,000,450 won in a fixed deposit for one year at an annual compound interest rate of 3.7% to raise funds for a new design, what will be the maturity amount?","<think>
First, we need to convert the annual interest rate of 3.7% to a decimal. The interest rate of 3.7% converted to a decimal is 0.037.

The compound interest calculation is done using the following formula:
A = P(1 + r/n)^(nt)

Where:
A = the final amount
P = the principal amount (2,000,450 KRW)
r = the annual interest rate (0.037)
n = the number of times interest is compounded per year (in this case, 1, compounded annually)
t = the time the money is invested for (1 year)

Let's substitute the values into the formula:
A = 2,000,450 * (1 + 0.037/1)^(1*1)
A = 2,000,450 * (1 + 0.037)
A = 2,000,450 * 1.037

Now, let's proceed with the calculation.
<calc>2000450 * 1.037</calc> <result>2074466.65</result>

Therefore, the amount to be received at maturity after 1 year is 2,074,466.65 KRW.
</think>
<answer>2074466.65</answer>",2074466.65
1153,They are planning to take out a loan of 15 million KRW at a simple interest rate of 4.25% per year for 3 years to expand a research project at a large hospital in Seoul. How much is the loan interest in this case?,"<think>
This problem involves calculating loan interest using simple interest. Simple interest is calculated by multiplying the principal by the interest rate and then multiplying the result by the period.

The given conditions are as follows:
- Principal: 15,000,000 KRW
- Annual interest rate: 4.25% (expressed as 0.0425)
- Period: 3 years

The formula to calculate interest is as follows:
Interest = Principal × Interest Rate × Period
That is,
Interest = 15,000,000 × 0.0425 × 3

Calculating this:
<calc>15000000 * 0.0425</calc> <result>637500</result>
<calc>637500 * 3</calc> <result>1912500</result>

Therefore, the total loan interest is 1,912,500 KRW.
</think>
<answer>The loan interest is 1,912,500 KRW.</answer>",1912500.0
1154,"If I save 350,000 KRW every month for 24 months for overseas travel expenses, what will be the maturity amount if the annual interest rate is 3.5% simple interest?","<think>
First, calculate the principal using the monthly savings amount and the period.

<calc>350000 * 24</calc> <result>8400000</result>

Second, calculate the interest. If the interest rate is simple, each savings amount receives different interest depending on the number of months it has been deposited. To calculate this, find the average number of months deposited.

<calc>(24 + 1) / 2</calc> <result>12.5</result>

Now convert the interest rate to a monthly interest rate.

<calc>3.5 / 12 / 100</calc> <result>0.0029166666666666668</result>

Then the total interest is calculated as follows.

<calc>350000 * 24 * 12.5 * 0.0029166666666666668</calc> <result>306250</result>

The maturity amount is the sum of the principal and the total interest.

<calc>8400000 + 306250</calc> <result>8706250</result>
</think>

<answer>8706250.00</answer>",8706250.0
1155,"How much is the total interest when saving 1,500,000 KRW every month for a year in a free savings account with a simple interest rate of 3.75% per annum to participate in an overseas interior exhibition?","<think>
If you save 1,500,000 KRW every month for a year, you will make a total of 12 deposits.
When calculating simple interest, the principal increases each time you add a monthly deposit.
Therefore, you need to calculate the principal and interest on a monthly basis.

For simple interest calculation, the following formula is derived:
1 + 2 + 3 + ... + 12 = 12 * (12 + 1) / 2 = 78

Using this formula, if you save monthly, the total principal will be <calc>1500000 * 12</calc> <result>18000000</result> KRW.

Using this formula, the total interest is calculated as follows:
Total interest = Principal * Accumulation period * (Annual interest rate / 12 / 100)
Principal = <calc>12 * 1500000</calc> <result>18000000</result> KRW
The simple interest accumulation period factor is <calc>13 / 2</calc> <result>6.5</result>

Converting the annual interest rate to a monthly rate, <calc>3.75 / 12</calc> <result>0.3125</result>%

Summarizing this:
Total interest = <calc>1500000 * 12 * 6.5 * (3.75 / 12 / 100)</calc> <result>365625.0</result>
</think>

<answer>
365625.0
</answer>",365625.0
1156,"How much should be deposited in an annual compound interest account at a rate of 4.1% to receive 3,944,580 won at maturity after one year?","<think>
To calculate compound interest, you need to divide the final amount by the principal and the interest rate to find the principal. Here, the maturity amount is 3,944,580 won, so the principal is calculated as follows:

The formula for the maturity amount of a compound deposit is as follows:
Final amount = Principal × (1 + Interest rate)^Period

In this problem, the period is 1 year, and the interest rate is 4.1% = 0.041. Therefore, rearranging the formula for the principal:
Principal = Final amount / (1 + Interest rate)

Substituting the numbers from the problem:
Principal = 3944580 / (1 + 0.041)

<calc>1 + 0.041</calc> <result>1.041</result>

Therefore, the principal is:
<calc>3944580 / 1.041</calc> <result>3789221.9</result>

Performing the calculation:
Principal ≈ 3789221.9
</think>
<answer>
3789221.9
</answer>",3789221.9
1157,"If you save 500,000 won every month for 24 months for post-surgery care research funds, what is the total interest when the annual interest rate is 2.5% simple interest?","<think>
First, to calculate the total interest generated when saving 500,000 KRW every month for 24 months, we use the simple interest formula. Since simple interest is calculated only on the principal, we need to consider the period for which interest is generated for each monthly deposit.

Let's analyze the given formula step by step:

1. **Monthly deposit × Total number of months**: <calc>500000 * 24</calc> <result>12000000</result>
   - This is the total deposit amount.

2. **Calculate the average period for the total number of months**: When saving, each amount is deposited at different times, so we can assume that interest is generated for an average of half the period.
   - <calc>24 * 25 / 2</calc> <result>300</result>

3. **Apply the annual interest rate**: To convert the annual interest rate of 2.5% to a monthly interest rate, we divide by 12.
   - <calc>2.5 / 12</calc> <result>0.2083</result>

4. **Calculate the interest**: Apply the average period and monthly interest rate to the total deposit amount to calculate the interest.
   - <calc>500000 * 24 * 25 / 2 * 2.5 / 12 / 100</calc> <result>312500</result>

Through this process, the total interest is 312,500 KRW.
</think>
<answer>312500.0</answer>",312500.0
1158,"If you save 700,000 won every month for 2 years to support a non-profit organization, what is the total interest when the annual interest rate is 4.1% with simple interest?","<think>If you save as much as given in the question, you will save 700,000 won every month for 2 years. Since 2 years is a total of 24 months, interest must be calculated for the amount saved each month. The goal is to calculate the total interest by summing up the interest calculated as simple interest.

In this case, the amount saved in the first month earns interest for 24 months, and the amount saved in the second month earns interest for 23 months, and so on.

The interest for each month is: (savings amount) × (number of months) ÷ 2 × interest rate × number of months ÷ 12 ÷ 100

Here, the interest calculated individually for each month is summed up. Let's solve the given formula:

Interest rate: 4.1% per year ⇒ Monthly interest rate: 4.1 / 12 %
Savings amount: 700,000 won every month
Savings period: 24 months

[Formula: 700000 × 24 × (24+1) ÷ 2 × (4.1 ÷ 12 ÷ 100)]
The savings in the first month earn interest for 24 months, the savings in the second month earn interest for 23 months, and the savings in the last month earn interest for 1 month, and the total interest is calculated in this way. Eventually, with the given 700,000 won, 24 months, and interest rate:

<calc>700000 * 24 * 25 / 2 * 4.1 / 12 / 100</calc> <result>717500</result> won

Therefore, if you save 700,000 won every month for 2 years to support a non-profit organization, the total interest with a simple annual interest rate of 4.1% is 717,500 won. </think>
<answer>717,500 won</answer>",717500.0
1159,"How much will the total amount be if 3,000,000 won remaining from the overseas conference expenses is deposited for one year at an annual compound interest rate of 4.0%?","<think>
Let's calculate the total amount received using compound interest. The compound interest formula is as follows:

Principal × (1 + Interest Rate) ^ Time Period

Substituting the given values:

<calc>3000000 * (1 + 0.04) ** 1</calc> <result>3120000.0</result>

Therefore, the total amount received after 1 year is 3,120,000.0 won.
</think>
<answer>3120000.0</answer>",3120000.0
1160,"Due to the increase in restaurant operating costs, what is the interest when borrowing 15 million won at a simple interest rate of 6.2% per year for one year?","<think>
This problem involves calculating the interest accrued over one year using simple interest. The formula for simple interest is 
I = PRT
where I is the interest, P is the principal, R is the annual interest rate, and T is the time in years.

The given values are as follows:
P = 15,000,000 KRW
R = 0.062 (6.2%)
T = 1 (1 year)

Substituting these values into the simple interest formula,
I = 15,000,000 × 0.062 × 1

Then the interest is calculated as follows:
<calc>15000000 * 0.062 * 1</calc> <result>930000</result>
</think>

<answer>
Calculating this equation,
I = 930,000 (KRW)

Therefore, the interest accrued over one year is 930,000 KRW.
</answer>",930000.0
1161,"If you save 750,000 KRW every month for a year with a simple interest rate of 4.2% per annum to buy a car, what is the total interest?","<think>
To purchase a car, you deposit 750,000 won every month for a year in a free savings account, and calculate the interest at a simple annual rate of 4.2%.

1. **Calculate the total deposit amount:**
   - 750,000 won per month × 12 months = 9,000,000 won
   <calc>750000 * 12</calc> <result>9000000</result>

2. **Average investment period for interest calculation:**
   - When depositing a fixed amount every month, the first deposit earns interest for 12 months, the second deposit for 11 months, ... the last deposit for 1 month.
   - Therefore, the average investment period is (12 + 1) ÷ 2 = 6.5 months
   <calc>(12 + 1) / 2</calc> <result>6.5</result>

3. **Calculate the monthly interest rate:**
   - Convert the annual interest rate of 4.2% to a monthly interest rate: 4.2% ÷ 12 = 0.35%
   <calc>4.2 / 12</calc> <result>0.35</result>
   - Expressed as a decimal, 0.35% ÷ 100 = 0.0035
   <calc>0.35 / 100</calc> <result>0.0035</result>

4. **Calculate the total interest:**
   - Total deposit amount × average investment period × monthly interest rate
   - 750,000 won × 12 months × 6.5 × 0.0035 = 204,750 won
   <calc>750000 * 12 * 6.5 * 0.0035</calc> <result>204750.0</result>

Therefore, the total interest accrued over one year is 204,750 won.
</think>
<answer>204750.0</answer>",204750.0
1162,"I saved money for an overseas trip and received a total of 165,000 won in interest after 15 months. If the annual interest rate is 4.2% simple interest, how much did I deposit each month?","<think> The simple interest accrued over 15 months for a monthly savings amount x can be calculated as the sum of the interest accrued for each monthly payment over the remaining period.

The total period for which each monthly payment accrues interest = <calc>15 * 16 / 2</calc><result>120</result> months,
which, when converted to years, becomes <calc>120 / 12</calc><result>10</result> years.

The total interest is x * 0.042 * (15 * 16 / 2 / 12), and since this total interest is 165,000 won, the monthly savings amount x is <calc>165000 / (0.042 * (15 * 16 / 2 / 12))</calc><result>392,857.14</result> won.

</think>

<answer>392857.14</answer>",392857.14
1163,"I saved a total of 1,351,460 won in a 26-week term savings account. Based on a compound annual interest rate of 4.5%, how much did I save each week?","<think> For the weekly savings amount x, the total amount compounded over 26 weeks is 1,351,460 won, with a weekly interest rate of <calc>0.045 / 52</calc><result>0.0008653846153846154</result>.

Total amount = x * [(1 + 0.045/52)^25 + (1 + 0.045/52)^24 + … + (1 + 0.045/52)^0] = 1,351,460

Therefore, the weekly savings amount x is <calc>1351460 / sum((1 + 0.045/52)**i for i in range(26))</calc><result>51,419.14</result> won.

</think>
<answer>51,419.14</answer>

This is how the weekly savings amount was calculated.",51419.14
1164,"I took out a personal loan for two years to produce a movie, and with a simple interest rate of 6.2% per year, a total interest of 124,000 won was incurred. Then, how much was the original loan amount?","<think>
This problem involves calculating the principal using the simple interest formula. The simple interest formula is as follows:

Interest = Principal × Rate × Time

Given the interest, rate, and time, the formula to find the principal is:

Principal = Interest / (Rate × Time)

Substituting the given values:

Interest = 124,000 won  
Rate = 6.2% per year = 0.062  
Time = 2 years

Therefore, the principal is:

<calc>124000 / (0.062 * 2)</calc> <result>1000000</result>

</think>
<answer>The original loan amount is 1,000,000 won.</answer>",1000000.0
1165,I am a company employee in my 50s who received a bonus of 50 million won in the first half of the year. How much interest can I earn if I put it in a parking account with an annual interest rate of 1.8% for one year?,"<think>
First, the principal amount is 50,000,000 KRW. The annual interest rate is 1.8%, which converts to 0.018 as a decimal. To calculate the interest, multiply the principal by the interest rate and the period (in years). Therefore, the calculation is as follows:

<calc>50000000 * 0.018 * 1</calc> <result>900000.0</result>

In other words, the interest you can receive in one year is 900,000 KRW.
</think>
<answer>
900,000.0 KRW
</answer>",900000.0
1166,"As a university student, if I take out a loan of 2,500,000 won at an annual simple interest rate of 4.2% for one year to prepare for an internship at an international organization, how much will the interest be?","<think>
The loan amount is 2,500,000 KRW and the annual interest rate is 4.2%. If the loan is taken for 1 year with simple interest, the interest is calculated as follows.

Interest = Loan amount × Interest rate × Period
<calc>2500000 * 0.042 * 1</calc> <result>105000.0</result>
</think>
<answer>105000.0</answer>",105000.0
1167,"I took out a loan for home remodeling costs for two years, and when I calculated it with a simple interest rate of 3.85% per year, the loan interest came out to be 577,500 won. How much was the loan amount?","<think>
To calculate simple interest and find the loan amount, we can use the interest formula \(I = P \times r \times t\).
Here, \(I\) is the interest, \(P\) is the principal, \(r\) is the annual interest rate, and \(t\) is the time (in years).

According to the given information:
- Interest \(I = 577500\)
- Annual interest rate \(r = 0.0385\)
- Time \(t = 2\)

We can find the principal \(P\) using:
\[P = \frac{I}{r \times t}\]

Substituting the values into the formula:
<calc>0.0385 * 2</calc> <result>0.077</result>
<calc>577500 / 0.077</calc> <result>7500000.0</result>

Therefore, the loan amount is 7,500,000 won.
</think>

<answer>
The loan amount is 7,500,000 won.
</answer>",7500000.0
1168,"How much is the interest if Mr. Minsoo Kim, who is living in a small apartment in Seoul on a jeonse lease, wants to take out a deposit loan of 25 million won at an annual simple interest rate of 3.5% for one year?","<think>The interest calculated with simple interest can be found by multiplying the principal by the interest rate, and then multiplying this by the period. The given principal is 25 million won, the interest rate is 3.5% per year, and the period is 1 year.

The formula to calculate simple interest is:
Interest = Principal × Interest Rate × Period

Let's substitute the given values into the formula:
<calc>25000000 * 0.035 * 1</calc> <result>875000.0</result>

Therefore, the simple interest on the 25 million won loan taken by Mr. Kim Min-su for 1 year is 875,000 won.</think>

<answer>875000.0</answer>",875000.0
1169,"I deposited savings every week for 26 weeks so that the maturity amount would be 1,180,500 won. With an annual interest rate of 4.5% compounded, how much did I deposit each week?","<think>
In a situation where you aim to accumulate a maturity amount of \( FV = 1,180,500 \) KRW by making weekly deposits for 26 weeks, the annual interest rate is 4.5%, compounded weekly.

1. **Weekly interest rate calculation:**
   <calc>0.045 / 52</calc> <result>0.0008653846153846153</result>

2. **Future value of an annuity formula:**
   \[
   FV = P \times \left( \frac{(1 + r)^n - 1}{r} \right)
   \]
   where \( P \) is the weekly deposit amount, and \( n = 26 \) weeks.

3. **Calculating the weekly deposit amount \( P \):**
   \[
   P = \frac{FV \times r}{(1 + r)^n - 1}
   \]
   Substituting into the formula:
   <calc>1180500 * 0.0008653846153846153</calc> <result>1021.5865384615383</result>
   <calc>(1 + 0.0008653846153846153) ** 26</calc> <result>1.0227450828433096</result>
   <calc>1.0227450828433096 - 1</calc> <result>0.022745082843309561</result>
   <calc>1021.5865384615383 / 0.022745082843309561</calc> <result>44914.610577557723</result>

4. **Proceeding with the calculation:**
   <calc>44914.610577557723</calc> <result>44914.610577557723</result>
</think>
<answer>44914.61</answer>",44914.61
1170,"If I deposit 2,750,000 won in a regular savings account with a simple interest rate of 3.75% per year for 2 years to cover the cost of my middle school daughter's coding camp, what will be the total amount received?","<think> Let's organize the given values from the problem:
- Principal (P): 2,750,000 KRW
- Interest rate (r): 3.75% (annual rate)
- Time (t): 2 years
- Simple interest

The formula for simple interest is as follows:
Total amount = Principal + (Principal × Interest rate × Time)

Let's calculate the total amount.

# Formula
2750000 + (2750000 × 0.0375 × 2)

# Calculation process

1. First, let's calculate the interest:
   <calc>2750000 * 0.0375 * 2</calc> <result>206250</result>

2. Now, add the interest to the principal to get the total amount:
   <calc>2750000 + 206250</calc> <result>2956250</result>
</think>

<answer>2956250</answer>",2956250.0
1171,"I am a 25-year-old new employee. If an emergency occurs and I borrow 1.5 million won with an annual interest rate of 7% for one year through an emergency loan, how much will the interest be?","<think>Solution process:
1. The given loan principal (P) is 1,500,000 KRW.
2. The annual interest rate (r) is 7%. Expressed as a decimal, it becomes 0.07.
3. The loan period (t) is 1 year. Here, '1 year' is generally calculated as 365 days.

What we want to find is the interest (I), so we use the simple interest formula:
\[ I = P \times r \times t \]

Given the formula:
\[ I = 1500000 \times 0.07 \times \left(\frac{365}{365}\right) \]

This formula simply applies the annual interest rate. Let's solve the formula.

<calc>1500000 * 0.07 * 1</calc> <result>105000</result>

We multiply the loan principal by the annual interest rate, and since the loan period is 1 year, there is no need for additional multiplication. As a result, the interest is 105,000 KRW.</think>

<answer>105000</answer>",105000.0
1172,"I am trying to prepare part of the deposit for a lease. If I take out a deposit loan of 20 million won at an annual compound interest rate of 4.2% for 2 years, how much will the loan interest be?","<think>Alright, I will use the compound interest formula to solve this problem. Summarizing the given variables:

- Principal (P): 20,000,000 KRW
- Annual interest rate (r): 0.042 (4.2%)
- Time (t): 2 years

The compound interest formula is as follows:

\[ A = P (1 + r)^t \]

where A is the final amount.

# Step 1: Calculate the final amount (A)

First, we use the compound interest formula to calculate the final amount.

\[ A = 20000000 \times (1 + 0.042)^2 \]

Calculating this:

<calc>1 + 0.042</calc> <result>1.042</result>

<calc>1.042 ** 2</calc> <result>1.085764</result>

Therefore,

<calc>20000000 * 1.085764</calc> <result>21715280</result>


# Step 2: Calculate the interest

The loan interest is the final amount minus the principal.
Therefore,

\[ \text{Interest} = A - P \]

<calc>21715280 - 20000000</calc> <result>1715280</result>
</think>

Therefore, 
<answer>
The loan interest is 1,715,280 KRW.
</answer>",1715280.0
1173,"I am a public official in my 40s. If I deposit 200 million won in a simple interest term deposit with an annual interest rate of 3% for 5 years to prepare for my retirement living expenses, how much interest will be generated?","<think>
In the case of a simple interest fixed deposit, the interest is added to the principal every year, so the total interest can be calculated as follows:

Total Interest = Principal × Annual Interest Rate × Period (years)

The given principal is 200 million won (200,000,000 won), the annual interest rate is 3% (0.03), and the period is 5 years. Therefore, the formula is as follows:

<calc>200000000 * 0.03 * 5</calc> <result>30000000.0</result>
</think>

<answer>
30,000,000.0 won
</answer>",30000000.0
1174,"How much should be saved to receive a total of 3,633,000 won after one year with an annual compound interest rate of 3.8% to save for children's tuition?","<think>
The problem is to find the amount of money that needs to be saved now in order to receive 3,633,000 won for children's tuition fees in one year. This problem applies an annual compound interest rate of 3.8%.

According to the compound interest formula, we need to calculate the amount to be saved now. The simple form of the interest is as follows:
P = F / (1 + r/n)

Here,
- P is the amount to be saved now.
- F is the total amount to be received in one year (3,633,000 won).
- r is the annual interest rate (3.8% or 0.038).
- n is the frequency of compounding, which in this case is annually, so n = 1.

Substituting the values into the formula:
<calc>3633000 / (1 + 0.038 / 1)</calc> <result>3500000</result>

As a result:
P ≒ 3,498,000 won

Therefore, the amount to be saved now is 3,498,000 won.
</think>
<answer>3500000.00</answer>",3500000.0
1175,"As a sole proprietor, after using a loan with simple interest for 2 years, an interest of 4,250,000 KRW occurred. What was the loan amount when an annual interest rate of 4.25% was applied?","<think>First, let's check the given information:
- Total interest: 4,250,000 KRW
- Annual interest rate: 4.25%
- Loan period: 2 years

When calculating simple interest, the total interest is calculated using the following formula:

\[ \text{Total Interest} = \text{Principal} \times \text{Interest Rate} \times \text{Time} \]

Let's use this formula to find the principal amount.

# Given formula:

\[ \text{Principal} = \frac{\text{Total Interest}}{\text{Interest Rate} \times \text{Time}} \]

Let's substitute each item:
- Total Interest = 4,250,000 KRW
- Interest Rate = 4.25% = 0.0425
- Time = 2 years

# Substitute into the formula and calculate:

\[ \text{Principal} = \frac{4250000}{0.0425 \times 2} \]

Let's calculate this formula:

First, calculate the denominator:
<calc>0.0425 * 2</calc> <result>0.085</result>

Now, divide the numerator by the denominator:
<calc>4250000 / 0.085</calc> <result>50000000.0</result>
</think>

From this, we can see that the loan amount is <answer>50000000.0</answer> KRW.",50000000.0
1176,"How much is the interest if the teacher takes out a credit loan of 8,500,000 won for investment purposes at a simple interest rate of 4.2% per year for 2 years?","<think>
To calculate simple interest, multiply the principal by the annual interest rate and then multiply by the period.
The given principal is 8,500,000 KRW, the annual interest rate is 4.2% (i.e., 0.042), and the period is 2 years.
Therefore, the interest is calculated as follows:

<calc>8500000 * 0.042 * 2</calc> <result>714000.0</result> KRW
</think>
<answer>714000.0 KRW</answer>",714000.0
1177,"I took out a simple interest loan at an annual rate of 5.25% for 3 years to buy a sports car, and the total interest amounted to 1,378,125 won. Can we calculate the amount borrowed in this case?","<think>We can use the following simple interest (SI) formula to calculate the loan amount:

\[ SI = P \times R \times T \]

where,
- \( SI \) is the total interest accrued,
- \( P \) is the principal (the amount borrowed),
- \( R \) is the annual interest rate,
- \( T \) is the time (in years).

By substituting the given values into the formula,

\[ 1,378,125 = P \times 0.0525 \times 3 \]

Now, let's calculate the principal \( P \).

First, we calculate \( 0.0525 \times 3 \).

<calc>0.0525 * 3</calc> <result>0.1575</result>

Now, using this value, we calculate the principal.

<calc>1378125 / 0.1575</calc> <result>8750000.0</result>

Therefore,

<answer>8750000.0</answer>

is the result.</think>",8750000.0
1178,"I took out a loan with a simple interest rate of 3.75% per year for 3 years to purchase a house, and the interest amounted to 562,500 won. Can we calculate the loan amount in this case?","<think>This problem involves finding the loan amount using the interest calculated with simple interest. The given interest amount is 562,500 KRW, the interest rate is 3.75% per year, and the loan period is 3 years. The simple interest formula is as follows:

Interest = Principal × Interest Rate × Time

Using this, we will find the principal. Let the principal be P, the interest be I, the interest rate be R, and the time be T:

I = P × R × T

To find the principal, we can rearrange the formula as follows:

P = I / (R × T)

Substituting the given values:

P = 562,500 / (0.0375 × 3)

We will calculate the principal using this formula.

<calc>562500 / (0.0375 * 3)</calc> <result>5000000.0</result></think>

<answer>5000000.0</answer>",5000000.0
1179,"If you take out a deposit loan of 15 million won at an annual simple interest rate of 3.75% for 2 years while living in a rented apartment, how much is the interest?","<think>
The formula for calculating simple interest is as follows:
Interest = Principal × Interest Rate × Time

In this problem, the principal is 15,000,000 KRW, the interest rate is 3.75% per year, and the time period is 2 years. Expressing this in a formula:
Interest = 15,000,000 × 0.0375 × 2

Calculating this formula:

Let's calculate step by step:
1. <calc>15000000 * 0.0375</calc> <result>562500.0</result>
2. <calc>562500.0 * 2</calc> <result>1125000.0</result>

Therefore, the interest for 2 years is 1,125,000 KRW.
</think>

<answer>1125000.0</answer>",1125000.0
1180,"How much total interest can be earned by depositing 5,200,000 won in a regular savings account with a simple interest rate of 3.5% per year for 2 years to prepare for the daughter's college tuition?","<think>
The formula for calculating simple interest is to multiply the principal by the interest rate and then multiply the result by the period.
Here, the principal is 5,200,000 KRW, the annual interest rate is 3.5%, and the investment period is 2 years.
Expressed as a formula, it is <calc>5200000 * 0.035 * 2</calc> <result>364000</result>.

First, multiply the principal by the interest rate:
<calc>5200000 * 0.035</calc> <result>182000</result>

Next, multiply this result by the period:
<calc>182000 * 2</calc> <result>364000</result>

Therefore, the total interest you can receive is <calc>364000</calc> <result>364000</result> KRW.
</think>

<answer>
364000
</answer>",364000.0
1181,"I live in a rented house with my family and paid 106,250 won in interest for a one-year loan on the deposit at an annual compound interest rate of 4.25%. Can you calculate the loan amount?","<think> We are trying to find the amount borrowed for one year at an annual compound interest rate of 4.25%. The compound interest rate is 4.25% and the interest paid for one year is 106,250 KRW. 
First, to calculate the annual interest rate, subtract the principal from the interest rate:

<calc>(1 + 0.0425) ** 1 - 1</calc> <result>0.0425</result>

Next, to find the principal amount borrowed, divide the interest obtained from the loan by this value.

Therefore, the amount borrowed is 

<calc>106250 / 0.0425</calc> <result>2500000.0</result>

</think>

<answer>2500000.0</answer>",2500000.0
1182,"How much interest can be earned by depositing 5,000,000 won in a regular savings account with an annual simple interest rate of 3.75% for one year?","<think>
The saved fund is 5,000,000 KRW, the annual interest rate is 3.75%, and the period is 1 year. When calculating the interest using simple interest, the interest amount is calculated as follows:

Interest = Principal × Interest Rate × Period

Therefore,
Interest = <calc>5000000 * 0.0375 * 1</calc> <result>187500.0</result>

Thus, the interest that can be received in 1 year is 187,500 KRW.
</think>
<answer>187500.0</answer>",187500.0
1183,"How much is the interest when borrowing 7,500,000 won at a simple annual interest rate of 5.6% for 2 years to raise funds for purchasing a car?","<think>The formula to calculate simple interest is as follows:
\[ I = P \times r \times t \]
where \( I \) is the interest, \( P \) is the principal, \( r \) is the annual interest rate, and \( t \) is the time in years.

We know the following values:
\( P = 7,500,000 \) won
\( r = 5.6\% \) or 0.056
\( t = 2 \) years

Let's substitute these values into the simple interest formula:
<calc>7500000 * 0.056 * 2</calc> <result>840000</result>
</think>
<answer>Therefore, the interest is 840,000 won.</answer>",840000.0
1184,"If you sign up for a flexible savings account with a simple interest rate of 3.5% per year, depositing 200,000 won every month for 12 months to save money for a trip to the United States, what is the total interest?","<think>
To save money for a trip to the United States, if you deposit 200,000 KRW every month in a free savings account with a simple interest rate of 3.5% per year for 12 months, the method to calculate the total interest is as follows:

1. **Monthly Deposit**: Since you save 200,000 KRW every month for 12 months, the total deposit is <calc>200000 * 12</calc> <result>2400000</result> KRW.
2. **Simple Interest Calculation**: In simple interest, the interest is calculated differently depending on the deposit period. The amount deposited in the first month earns interest for 12 months, the second month for 11 months, ..., and the last month for 1 month.
3. **Total Interest**: The total interest is calculated as follows:
   
   <calc>200000 * (12 * (12 + 1) / 2) * (3.5 / (12 * 100))</calc> <result>45500.0</result> KRW
</think>
<answer>45500.0</answer>",45500.0
